# hist
0.005 4.005
0.005 0.0
0.015 0.00558166401463
0.025 0.0656964673181
0.035 0.0493238906908
0.045 0.0316199071332
0.055 0.0406824848931
0.065 0.0602756328371
0.075 0.0503817669638
0.085 0.0398697386194
0.095 0.0508011033597
0.105 0.0322207687722
0.115 0.0463247245227
0.125 0.0564668397615
0.135 0.0536030205993
0.145 0.0459899332995
0.155 0.0731571534697
0.165 0.0453681819444
0.175 0.0374797386279
0.185 0.0331421393898
0.195 0.0297013252849
0.205 0.0216667263443
0.215 0.0189693384152
0.225 0.0149646275972
0.235 0.0103225183735
0.245 0.0102548105068
0.255 0.014536583134
0.265 0.0111879209349
0.275 0.0114596771479
0.285 0.0114899068793
0.295 0.0155055783359
0.305 0.0229960193362
0.315 0.0645982891858
0.325 0.0263624266274
0.335 0.0238331589434
0.345 0.0287587836827
0.355 0.0287545772281
0.365 0.0208593094117
0.375 0.0172321856866
0.385 0.018777498223
0.395 0.019784205296
0.405 0.0231840948401
0.415 0.0224437594739
0.425 0.0245055837925
0.435 0.0246860929076
0.445 0.0291524809863
0.455 0.0305621456683
0.465 0.0366728526812
0.475 0.0473794161156
0.485 0.0592510363115
0.495 0.0831441911911
0.505 0.0884910152622
0.515 0.136828425153
0.525 0.127483728
0.535 0.111716660305
0.545 0.126114025097
0.555 0.124885891321
0.565 0.161670094894
0.575 0.164868340639
0.585 0.187011173823
0.595 0.194071088466
0.605 0.218169987311
0.615 0.251876635573
0.625 0.274844142934
0.635 0.317815138214
0.645 0.378986769138
0.655 0.456233870014
0.665 0.536223919437
0.675 0.673392819406
0.685 0.703771520786
0.695 0.68514017214
0.705 0.638929683781
0.715 0.602096181943
0.725 0.550911575582
0.735 0.50943025629
0.745 0.599404555566
0.755 0.606258256137
0.765 0.628262139684
0.775 0.672413777447
0.785 0.774664659577
0.795 0.919217765515
0.805 0.897241384212
0.815 0.884289513839
0.825 0.8688620586
0.835 1.00937495897
0.845 1.20642321108
0.855 1.39952268213
0.865 1.59093556851
0.875 1.522476624
0.885 1.552384401
0.895 1.34485350742
0.905 1.18841093068
0.915 1.12361374108
0.925 1.2631525606
0.935 1.10201700977
0.945 0.99570841568
0.955 0.937953541857
0.965 0.939820270409
0.975 0.833715404462
0.985 0.850313595015
0.995 0.910495288714
1.005 0.915960817008
1.015 0.969620116867
1.025 1.03756536453
1.035 1.09168166855
1.045 1.00509241061
1.055 0.878862915906
1.065 0.813668601296
1.075 0.776316174368
1.085 0.852436539738
1.095 0.897079343533
1.105 0.911999264818
1.115 0.917139684689
1.125 0.784019715584
1.135 0.672753274782
1.145 0.659403772103
